date,code,short,full,day5,day10,day20,day60,day120,day250,day364
2017/04/14,002455,百川股份,百川股份2016年度业绩说明会,-0.03129657228017883,-0.09556164383561655,0.018466703973139344,-0.1441252826396449,0.07858313507798002,-0.12910420586271806,-0.2614394489449138
2017/04/21,002568,百润股份,百润股份2016年度业绩说明会,0.006666666666666616,0.018011894647408582,-0.07462140610139724,-0.06023019331768891,-0.025172647352507876,-0.1941105769230766,-0.08668359393329501
2017/05/12,002329,皇氏集团,皇氏集团2016年度业绩网上说明会,0.00751515151515157,-0.018292682926829444,-0.07673879443585788,0.0004944742502529682,0.01964198827114627,-0.23648205800426006,-0.28069872830194587
2017/03/02,002331,皖通科技,皖通科技2016年度业绩说明会,0.027223758916872974,0.017940910213151386,-0.041891574747711734,-0.10883144264203758,-0.10883144264203758,-0.20352287016661413,-0.25406191160227354
2017/03/31,002458,益生股份,益生股份2016年度业绩说明会,0.003035172290662285,-0.02846622291460128,-0.10421729807004997,-0.18288549847894234,0.18843157135653574,0.07588426644310252,-0.37144151930106695
2017/04/25,002566,益盛药业,益盛药业2016年度业绩网上说明会,0.012531328320802036,-0.006345573702278159,-0.0639261026488041,-0.02404084358372298,-0.055807895629713146,-0.15710337826405701,-0.1505690826254565
2017/03/23,002847,盐津铺子,盐津铺子2016年度业绩说明会,-0.018271066266702947,-0.09098188645902348,-0.08272118024138513,-0.02628089620235951,-0.3135909034785438,-0.23573291811800756,-0.1923610766866603
2017/04/28,300494,盛天网络,盛天网络2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/24,300518,盛讯达,盛讯达2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/04,002446,盛路通信,盛路通信2016年度业绩网上说明会,-0.011960216542867969,-0.03839325343985795,-0.014969119648277915,-0.24800048108725753,-0.15551184383803715,-0.20310740411818048,-0.21076622530931205
2017/05/09,300090,盛运环保,盛运环保2016年度业绩网上说明会,0.01632208922742095,0.01291172595520408,-0.0174730075002061,-0.02679450634879482,0.0804409963250306,-0.0670099746846397,-0.0670099746846397
2017/05/02,002599,盛通股份,盛通股份2016年度业绩网上说明会,-0.016988238911522853,-0.06485267164810386,0.022975695486304463,-0.39805654744482816,-0.22701228666850512,-0.236966722399008,-0.17344308706929795
2017/04/07,002400,省广股份,省广股份2016年度业绩说明会,0.0,0.0,0.0,-0.05553582001184146,-0.19181705809641553,-0.1747496423462087,-0.28724820368749665
2017/04/12,002771,真视通,真视通2016年度业绩网上说明会,-0.02069618346886968,-0.03553543703120546,-0.02949693754644936,0.04180651898262097,-0.37848857644991213,-0.4277928792998975,-0.32754756152454134
2017/04/14,002692,睿康股份,睿康股份2016年度业绩网上说明会,-0.04110288486086289,-0.041797283176593376,-0.022047124782180547,-0.02847731378174479,-0.0010335719480915689,-0.08299701702053032,-0.04700988553875978
2017/04/18,002153,石基信息,石基信息2016年度业绩网上说明会,-0.00974292757365886,0.004780918356624894,0.006314658067983301,-0.0186334683080207,0.08241734179986845,0.20466213476697254,0.0981479335684235
2017/05/10,300322,硕贝德,硕贝德2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/25,300070,碧水源,碧水源2016年度网上业绩说明会,0.02566517541794216,-0.03175805605733941,-0.07225079598334548,-0.047335277989909476,0.0065313238248040995,-0.05945180841159981,-0.014495884305788935
2017/05/09,300189,神农基因,神农基因2016年年度报告网上说明会,-0.023763648041104753,0.006274957216200754,-0.02586046511627916,-0.06142111601766367,0.19150980911982998,-0.00669883355975087,-5.493479240115098e-05
2017/05/08,002361,神剑股份,神剑股份2016年度业绩网上说明会,-0.00421348314606745,0.007462686567164102,-0.05045216563541173,0.13191114590468758,-0.014808247964276228,-0.15698774691492592,-0.24056584870626882
2017/03/30,300563,神宇股份,神宇股份2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,300002,神州泰岳,神州泰岳2016年度业绩网上说明会,-0.01295496607032701,0.040262657681009034,-0.0066384067823722455,0.011475839571258358,-0.003185626934400449,-0.159528916396907,-0.09350621187132245
2017/04/28,002278,神开股份,神开股份2016年度业绩网上说明会,0.026183844011142,0.04985735633745427,0.05382371446548075,-0.09765848086807535,-0.03209254594645006,0.33493935404353103,0.02902378722032001
2017/04/11,300479,神思电子,神思电子2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/06,300156,神雾环保,神雾环保2016年度业绩说明会,-0.036011080332409955,-0.026313562907183227,-0.059699672850669516,-0.05036924985765409,-0.2406189555125727,-0.2406189555125727,-0.4961963363510589
2017/04/06,300194,福安药业,福安药业2016年度业绩说明会,-0.01411031702400605,-0.04974326059050067,-0.03023128756146414,-0.6031375874496503,-0.40811258278145685,-0.37381489841986454,-0.2611257874415771
2017/05/03,002679,福建金森,福建金森2016年度业绩网上说明会,-0.07527801539777594,-0.028725809119479712,-0.12529443739807958,0.07466098497458773,0.009059088848965615,-0.031148490013829473,0.18624671837485718
2017/04/26,002222,福晶科技,福晶科技2016年度业绩网上说明会,0.009358593928326869,-0.0027137042062414622,0.00233192756139908,-0.02648240179726333,0.08283274344903704,0.08728905729221494,0.05223856922885509
2017/04/10,300049,福瑞股份,福瑞股份2016年度业绩网上说明会,0.012377514182568253,-0.03447469907677922,-0.022278117139777065,-0.013879512866902503,-0.11679891756282507,-0.171341211090165,-0.171341211090165
2017/04/28,300160,秀强股份,秀强股份2016年度业绩网上说明会,-0.01498929336188443,-0.04711660905948699,0.009217679035688918,0.0008599406363562351,-0.01057272433692295,-0.08714924936227127,-0.24400571475898622
2017/04/05,002422,科伦药业,科伦药业2016年度业绩说明会,0.005545286506469492,0.008237739625837414,-0.007677229663508683,-0.05475214721999772,0.03405494741678943,0.3801542980939836,0.4833141813717
2017/04/24,300565,科信技术,科信技术2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/04,002335,科华恒盛,科华恒盛2016年度业绩网上说明会,-0.03223264244621328,-0.010415710746076917,0.07667764512144895,0.04790169888104954,0.04701057162580991,-0.10915170045247813,-0.23648944885519552
2017/04/21,002022,科华生物,科华生物2016年度业绩网上说明会,0.003611971104231181,-0.03914775679889142,-0.05542689516751569,-0.028306341842828733,-0.041246537396121684,-0.1905100698625995,-0.17289926910915857
2017/04/11,002518,科士达,科士达2016年度业绩说明会,-0.029996385977593003,-0.015525412649125664,-0.2863432779169513,-0.08896078276651159,0.004751974821509637,0.02394470857291295,-0.0054825001002284076
