date,code,short,full,day5,day10,day20,day60,day120,day250,day364
2017/04/24,000607,华媒控股,华媒控股2016年度业绩说明会,-0.008367933567550204,-0.03092737629049476,-0.10269726922432586,-0.2110466706789951,-0.26955239045955254,-0.4047607020942223,-0.39525795510343265
2017/03/28,002042,华孚色纺,华孚色纺2016年度业绩说明会,-0.022957600827301066,-0.02730375426621142,-0.05158602341700922,-0.08149748901085821,-0.07297228527219483,-0.03874257698956461,0.03595589828973532
2017/03/29,300271,华宇软件,华宇软件2016年度业绩说明会,0.0,0.0,0.0,0.0,-0.12318755664548874,-0.19084692087335312,-0.16393870218496942
2017/03/28,002645,华宏科技,华宏科技2016年度业绩说明会,-0.0037464261066745093,-0.03500082549116747,-0.08822404205996884,-0.2185303402508455,-0.3218266070354044,-0.30085634372159736,-0.235785053620466
2017/05/05,002064,华峰氨纶,华峰氨纶2016年年度报告说明会,-0.005440158259149329,-0.0019999999999999575,-0.005046480743691697,-0.07436949605790955,-0.02895020367033937,0.007133470812784331,0.023752227781192545
2017/05/03,300180,华峰超纤,华峰超纤2016年度业绩说明会,-0.012310973245444206,-0.029711128344319618,0.0022744351485395487,-0.020350460916290315,-0.03930048566107225,-0.027534086952947893,-0.04411473889574834
2017/05/04,002035,华帝股份,华帝股份2016年度业绩网上说明会,-0.01680556827548324,-0.004953067091544976,-0.004561969595613553,-0.09585546071538613,-0.11492675678967273,-0.030746937944964133,0.05254575313920001
2017/05/03,300291,华录百纳,华录百纳2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/07,002494,华斯股份,华斯股份2016年度业绩说明会,0.14592194145609202,0.2780600461893764,0.2706500795844855,0.29341390827331393,0.18258470879597785,-0.07004774129474377,-0.20117382864911112
2017/04/26,002274,华昌化工,华昌化工2016年度业绩网上说明会,-0.022687609075043677,-0.048134312336295976,-0.10285557876861541,-0.1473129470272687,-0.11080888566944365,-0.15200536907676437,-0.19105127829456583
