code,short,pos,neg
002795,永和智控,35.5,9.5
002326,永太科技,65.0,11.5
002365,永安药业,60.75,14.0
300187,永清环保,125.25,31.0
300351,永贵电器,47.2,14.0
002641,永高股份,61.0,16.0
300371,汇中股份,58.0,13.5
300282,汇冠股份,78.125,24.0
300124,汇川技术,174.75,44.0
002763,汇洁股份,88.0,16.2
300609,汇纳科技,44.5,8.2
300368,汇金股份,29.0,7.0
300007,汉威电子,134.0,52.2
300170,汉得信息,63.25,21.0
002412,汉森制药,57.0,19.5
002498,汉缆股份,66.25,20.5
300449,汉邦高科,124.9,65.5
002158,汉钟精机,60.75,14.0
300300,汉鼎宇佑,78.5,22.0
002226,江南化工,50.5,13.0
002601,江山化工,98.5,22.5
002484,江海股份,80.0,24.7
002600,江粉磁材,59.5,7.0
002091,江苏国泰,54.0,10.0
002438,江苏神通,65.5,23.2
002807,江阴银行,103.75,34.5
300589,江龙船艇,59.5,16.5
002130,沃尔核材,50.0,8.0
300483,沃施股份,59.5,7.0
300142,沃森生物,55.7,22.75
002075,沙钢股份,40.0,13.0
002108,沧州明珠,91.5,27.2
002463,沪电股份,71.0,21.7
002254,泰和新材,61.2,13.0
002843,泰嘉股份,62.5,12.0
002347,泰尔股份,32.0,16.0
300347,泰格医药,82.25,17.0
300129,泰胜风能,91.5,19.5
002304,洋河股份,95.0,14.0
300334,津膜科技,91.2,20.75
002802,洪汇新材,52.5,12.0
002325,洪涛股份,41.5,6.0
300232,洲明科技,66.5,16.5
002557,洽洽食品,68.5,9.0
002098,浔兴股份,46.5,16.5
002266,浙富控股,50.0,7.0
002522,浙江众成,35.0,6.5
002489,浙江永强,102.5,34.65
002677,浙江美大,129.5,31.1
300448,浩云科技,60.75,8.0
002203,海亮股份,69.2,10.0
300201,海伦哲,47.0,10.0
300329,海伦钢琴,56.0,7.0
300065,海兰信,60.75,15.25
603639,海利尔,133.5,28.0
002206,海利得,57.75,18.0
002596,海南瑞泽,38.0,4.0
002311,海大集团,49.5,15.5
002344,海宁皮城,142.95,51.95
002320,海峡股份,36.5,6.0
002184,海得控制,56.75,19.25
002653,海思科,202.575,81.75
002399,海普瑞,259.95,73.9
002465,海格通信,105.5,26.7
002702,海欣食品,42.0,17.0
300517,海波重科,89.0,24.2
002724,海洋王,37.0,13.25
002529,海源机械,68.875,22.7
002023,海特高新,76.0125,21.5
002537,海立美达,82.7,16.7
002099,海翔药业,56.0,10.0
300277,海联讯,40.5,9.0
600387,海越股份,58.5,11.0
300584,海辰药业,67.5,16.75
300320,海达股份,64.25,13.0
300501,海顺新材,93.0,25.2
002084,海鸥卫浴,51.5,6.0
300339,润和软件,87.75,20.5
300493,润欣科技,48.5,13.0
002483,润邦股份,31.0,12.0
002507,涪陵榨菜,74.25,23.75
300540,深冷股份,41.0,15.5
002168,深圳惠程,105.75,25.5
002573,清新环境,83.5,25.0
300283,温州宏丰,68.0,18.0
300498,温氏股份,97.75,27.75
002174,游族网络,16.0,5.0
002155,湖南黄金,65.0,12.0
002125,湘潭电化,59.0,21.2
300381,溢多利,54.0,8.0
002244,滨江集团,75.5,31.5
002351,漫步者,108.25,22.5
300191,潜能恒信,214.15,111.375
002345,潮宏基,28.0,5.0
002172,澳洋科技,48.75,10.0
300566,激智科技,59.0,7.0
002225,濮耐股份,70.5,15.0
300481,濮阳惠成,46.0,12.0
300360,炬华科技,106.75,42.75
002315,焦点科技,110.75,13.0
002695,煌上煌,93.0,25.2
300588,熙菱信息,58.0,16.5
002732,燕塘乳业,63.5,14.5
002403,爱仕达,64.0,17.5
300521,爱司凯,27.0,10.0
300015,爱尔眼科,163.75,42.5
002610,爱康科技,64.0,22.7
002416,爱施德,166.0,38.75
002714,牧原股份,67.0,20.5
002728,特一药业,58.0,7.5
002213,特尔佳,43.0,11.5
300001,特锐德,34.0,12.25
002684,猛狮科技,53.0,7.0
002735,王子新材,32.0,4.0
002799,环球印务,92.0,38.2
300425,环能科技,79.6,16.5
300317,珈伟股份,54.0,12.5
002461,珠江啤酒,40.0,12.0
300557,理工光科,52.5,21.2
002322,理工环科,34.25,8.0
300206,理邦仪器,45.0,15.5
300241,瑞丰光电,41.0,10.5
300243,瑞丰高材,37.0,12.0
300154,瑞凌股份,38.0,14.0
002620,瑞和股份,79.75,27.25
002790,瑞尔特,60.75,13.0
002589,瑞康医药,59.0,10.5
300119,瑞普生物,47.0,17.7
002066,瑞泰科技,23.0,4.0
300600,瑞特股份,63.0,13.0
002095,生意宝,61.0,22.7
300461,田中精机,63.0,21.7
002468,申通快递,39.0,8.5
002730,电光科技,33.0,2.0
300215,电科院,66.25,31.5
002715,登云股份,34.75,8.0
002041,登海种业,39.5,6.0
002455,百川股份,60.5,7.5
002568,百润股份,85.75,65.75
002329,皇氏集团,114.5,43.0
002331,皖通科技,67.0,15.7
002458,益生股份,44.25,13.0
002566,益盛药业,118.25,55.75
002847,盐津铺子,79.85000000000001,6.2
300494,盛天网络,26.5,4.0
300518,盛讯达,104.5,34.0
002446,盛路通信,139.5,70.95
300090,盛运环保,75.75,21.5
002599,盛通股份,32.0,11.0
002400,省广股份,60.5,13.5
002771,真视通,39.0,6.0
002692,睿康股份,65.0,25.7
002153,石基信息,169.25,42.75
300322,硕贝德,47.0,6.0
300070,碧水源,126.25,45.5
300189,神农基因,39.0,6.5
002361,神剑股份,42.5,4.0
300563,神宇股份,66.0,10.5
300002,神州泰岳,86.75,24.25
002278,神开股份,77.5,30.45
300479,神思电子,76.25,23.75
300156,神雾环保,93.25,36.0
300194,福安药业,54.0,16.2
002679,福建金森,68.75,16.5
002222,福晶科技,55.0,8.0
300049,福瑞股份,71.75,15.5
300160,秀强股份,67.2,21.7
002422,科伦药业,240.0,89.45
300565,科信技术,47.0,6.5
002335,科华恒盛,72.0,31.7
002022,科华生物,52.5,11.0
002518,科士达,90.95,19.0
300520,科大国创,59.2,11.0
300222,科大智能,57.0,8.5
002230,科大讯飞,318.7,106.15
300340,科恒股份,83.5,10.0
300192,科斯伍德,35.0,5.0
300092,科新机电,39.75,10.0
002499,科林环保,157.0,58.400000000000006
300153,科泰电源,39.0,11.0
300152,科融环境,29.0,3.0
002770,科迪乳业,74.0,11.5
002121,科陆电子,53.5,19.0
300405,科隆精化,76.0,23.7
002339,积成电子,58.75,14.25
300590,移为通信,87.0,21.7
300010,立思辰,76.5,23.5
300603,立昂技术,44.75,15.25
002475,立讯精密,64.75,17.5
002378,章源钨业,31.0,13.0
002797,第一创业,127.0,30.0
002181,粤传媒,68.75,25.5
002060,粤水电,56.5,15.0
300099,精准信息,99.5,49.0
002006,精功科技,56.0,6.5
300567,精测电子,69.25,14.0
002295,精艺股份,38.0,11.0
300258,精锻科技,215.375,39.2
002766,索菱股份,43.5,4.0
002572,索菲亚,28.625,13.3
002049,紫光国芯,86.75,25.5
002118,紫鑫药业,68.2,7.0
002809,红墙股份,96.5,46.7
300345,红宇新材,109.0,33.95
002165,红宝丽,42.0,7.0
002697,红旗连锁,113.75,26.2
300026,红日药业,57.75,18.0
300427,红相电力,53.5,16.0
002825,纳尔股份,74.75,18.5
300198,纳川股份,61.25,13.5
300120,经纬电材,68.25,17.0
300508,维宏股份,87.4,15.0
300190,维尔利,63.9,17.95
300369,绿盟科技,73.0,16.0
300017,网宿科技,170.75,91.0
002114,罗平锌电,49.25,7.0
002333,罗普斯金,43.75,9.5
002293,罗莱生活,127.375,51.7625
002690,美亚光电,94.25,35.0
300188,美亚柏科,56.0,7.0
300611,美力科技,63.25,17.0
300495,美尚生态,67.0,18.0
300495,美尚生态,41.0,5.0
002044,美年健康,94.5,43.7
300439,美康生物,42.0,15.25
300237,美晨科技,30.0,14.0
002034,美欣达,39.0,10.0
002303,美盈森,63.0,22.7
002269,美邦服饰,40.45,24.0
002842,翔鹭钨业,32.0,12.0
300199,翰宇药业,66.0,14.25
002508,老板电器,68.25,16.5
300456,耐威科技,41.0,11.0
300343,联创互联,33.75,12.0
002036,联创电子,48.5,23.25
002250,联化科技,64.0,10.0
002394,联发股份,76.0,15.5
300269,联建光电,102.5,26.0
300545,联得装备,41.0,7.0
002280,联络互动,48.5,4.0
300203,聚光科技,56.0,17.0
300475,聚隆科技,48.25,10.0
300303,聚飞光电,54.2,12.0
300202,聚龙股份,102.25,27.4
002426,胜利精密,40.5,15.5
300476,胜宏科技,43.0,9.0
300392,腾信股份,42.5,8.0
300178,腾邦国际,139.2,51.0
300204,舒泰神,158.5,85.25
002608,舜天船舶,46.75,10.0
002025,航天电器,53.0,12.5
300424,航新科技,34.75,7.5
002706,良信电器,59.325,10.0
300389,艾比森,41.5,12.0
002180,艾派克,50.5,25.0
002170,芭田股份,52.5,14.5
300284,苏交科,60.0,9.0
300331,苏大维格,97.0,33.0
300507,苏奥传感,71.5,11.5
002024,苏宁云商,119.45,33.5
000718,苏宁环球,36.0,7.5
002808,苏州恒久,48.5,9.0
002032,苏泊尔,40.0,1.0
002334,英威腾,43.75,10.0
000411,英特集团,9.0,2.0
002837,英维克,57.0,14.0
002528,英飞拓,52.75,12.5
300582,英飞特,71.5,22.75
002660,茂硕电源,65.75,14.0
300087,荃银高科,79.5,26.7
002642,荣之联,49.5,11.0
002146,荣盛发展,169.75,50.75
002493,荣盛石化,53.0,9.25
300290,荣科科技,93.5,27.0
002106,莱宝高科,38.5,5.0
300006,莱美药业,32.0,17.0
002166,莱茵生物,38.75,8.0
300395,菲利华,44.5,9.0
002731,萃华珠宝,46.75,9.0
002737,葵花药业,93.75,24.2
002614,蒙发利,38.5,17.5
300355,蒙草生态,125.65,28.0
002513,蓝丰生化,103.5,21.0
002382,蓝帆医疗,54.5,18.5
300433,蓝思科技,63.25,22.875
300484,蓝海华腾,58.25,14.75
300297,蓝盾股份,37.0,5.5
300058,蓝色光标,109.625,59.25
300293,蓝英装备,67.0,15.2
002765,蓝黛传动,45.5,12.0
002192,融捷股份,105.5,29.25
002622,融钰集团,27.5,1.0
300305,裕兴股份,89.0,19.0
002831,裕同科技,34.0,8.0
002265,西仪股份,41.75,11.0
002536,西泵股份,60.75,11.2
002302,西部建设,48.25,6.0
002149,西部材料,79.0,19.2
300106,西部牧业,203.875,132.0
002584,西陇科学,51.2,11.0
002841,视源股份,126.125,49.5
002437,誉衡药业,59.75,26.25
002197,证通电子,66.6,7.0
300430,诚益通,64.0,14.75
300598,诚迈科技,175.2,21.5
002215,诺普信,32.5,8.0
002595,豪迈科技,67.0,29.0
300064,豫金刚石,77.5,23.5
002570,贝因美,72.0,29.75
300580,贝斯特,82.5,12.5
002828,贝肯能源,99.0,38.5
300558,贝达药业,132.5,47.0
002141,贤丰控股,68.75,17.7
002424,贵州百灵,317.875,104.875
300044,赛为智能,75.0,22.7
300485,赛升药业,132.5,43.7
300583,赛托生物,46.0,7.5
300466,赛摩电气,39.5,7.0
002637,赞宇科技,85.0,22.2
300457,赢合科技,27.0,7.0
300377,赢时胜,72.5,9.0
002460,赣锋锂业,63.75,12.0
002356,赫美集团,29.5,9.0
300036,超图软件,106.15,15.5
002725,跃岭股份,53.5,18.0
002640,跨境通,84.5,18.0
002813,路畅科技,58.5,18.5
300555,路通视信,58.75,15.5
002073,软控股份,113.5,28.95
002046,轴研科技,100.2,23.2
002496,辉丰股份,39.5,5.0
002296,辉煌科技,89.25,22.5
002556,辉隆股份,39.25,8.0
300523,辰安科技,66.0,16.25
300103,达刚路机,75.5,21.0
002512,达华智能,47.0,10.5
300535,达威股份,23.0,3.0
002030,达安基因,72.25,13.0
002421,达实智能,47.875,8.5
300530,达志科技,49.5,5.0
002209,达意隆,66.0,26.5
300467,迅游科技,90.75,18.0
300463,迈克生物,26.625,7.0
300440,运达科技,53.0,7.0
002406,远东传动,94.0,24.2
002063,远光软件,60.25,13.5
002689,远大智能,53.0,9.5
300306,远方光电,123.4,31.75
002161,远望谷,57.5,7.0
300412,迦南科技,59.75,10.5
300167,迪威视讯,103.275,30.5
300244,迪安诊断,128.0,39.25
300335,迪森股份,72.0,11.0
300396,迪瑞医疗,107.5,33.0
002243,通产丽星,102.5,31.7
300265,通光线缆,45.5,11.0
300491,通合科技,39.25,6.0
002792,通宇通讯,39.0,7.75
002156,通富微电,56.6,7.0
002150,通润装备,56.0,18.7
300164,通源石油,62.5,14.0
300185,通裕重工,62.95,21.0
002576,通达动力,62.5,7.0
002560,通达股份,70.5,17.5
002491,通鼎互联,71.2,11.0
002838,道恩股份,40.25,12.0
300312,邦讯技术,40.0,12.0
300149,量子高科,95.45,32.0
002721,金一文化,107.0,36.45
300028,金亚科技,88.5,35.15
300252,金信诺,49.0,11.0
300510,金冠电气,29.0,6.5
300093,金刚玻璃,31.0,16.5
300069,金利华电,22.0,4.0
002464,金利科技,123.0,37.2
300225,金力泰,57.5,6.5
300349,金卡智能,37.5,7.0
002762,金发拉比,26.0,7.0
002488,金固股份,52.0,13.5
000546,金圆股份,47.5,12.0
300233,金城医药,72.5,25.0
300606,金太阳,44.75,16.2
002515,金字火腿,58.5,10.0
002636,金安国纪,46.5,6.0
002548,金新农,77.5,16.7
300281,金明精机,68.0,24.7
002090,金智科技,52.5,18.75
002533,金杯电工,29.0,8.0
002470,金正大,104.75,30.45
002688,金河生物,98.5,30.7
002443,金洲管道,60.0,16.7
300434,金石东方,37.0,9.0
002597,金禾实业,128.45,16.5
300459,金科娱乐,124.7,43.75
002723,金莱特,45.75,11.5
002081,金螳螂,101.75,24.0
002716,金贵银业,71.0,22.7
002722,金轮股份,57.5,9.5
002626,金达威,52.2,17.0
300220,金运激光,60.5,12.0
300091,金通灵,53.0,8.5
300443,金雷风电,63.25,22.0
002202,金风科技,231.25,86.75
300032,金龙机电,73.75,25.2
300034,钢研高纳,93.5,43.0
300197,铁汉生态,75.5,27.5
300085,银之杰,68.0,18.0
300231,银信科技,57.25,8.5
002786,银宝山新,84.5,16.0
300020,银江股份,71.2,18.0
002519,银河电子,67.5,12.0
300127,银河磁体,34.0,3.0
300221,银禧科技,132.5,37.5
002126,银轮股份,131.5,19.7
300337,银邦股份,65.25,14.0
300126,锐奇股份,48.0,8.5
300128,锦富技术,17.0,5.0
002316,键桥通讯,90.75,24.0
300348,长亮科技,86.5,26.2
300088,长信科技,239.3125,75.5
002071,长城影视,65.5,23.0
300301,长方集团,36.5,15.5
002435,长江润发,83.0,18.5
300196,长海股份,56.5,20.0
002680,长生生物,38.75,11.5
300115,长盈精密,80.5,13.5
300195,长荣股份,102.5,14.5
002391,长青股份,35.0,12.0
002616,长青集团,124.0,44.25
002452,长高集团,68.2,11.0
002440,闰土股份,138.25,58.0
300274,阳光电源,66.2,14.0
300030,阳普医疗,89.0,20.2
300121,阳谷华泰,78.25,20.0
300534,陇神戎发,25.0,9.0
002363,隆基机械,48.25,16.0
601012,隆基股份,171.5,74.0
300599,雄塑科技,44.5,9.0
300546,雄帝科技,48.25,10.0
002733,雄韬股份,63.2,18.2
002497,雅化集团,64.0,11.5
300261,雅本化学,23.5,5.5
002323,雅百特,114.7,95.0
300553,集智股份,63.75,11.75
002477,雏鹰农牧,30.0,7.0
002639,雪人股份,74.5,19.0
300511,雪榕生物,55.0,17.25
002076,雪莱特,46.5,13.5
002658,雪迪龙,61.0,8.0
300162,雷曼股份,50.5,6.2
002577,雷柏科技,48.25,13.8125
002413,雷科防务,92.25,31.95
002015,霞客环保,64.5,19.7
002128,露天煤业,92.25,25.75
002094,青岛金王,27.0,5.75
300132,青松股份,43.0,10.5
002646,青青稞酒,59.25,12.5
002457,青龙管业,71.5,11.5
002667,鞍重股份,48.0,12.5
002120,韵达股份,28.0,11.0
002352,顺丰控股,117.4,48.5
002676,顺威股份,46.0,10.0
002565,顺灏股份,51.5,8.0
002138,顺络电子,66.0,15.5
300113,顺网科技,50.7,7.75
002694,顾地科技,34.0,14.2
300398,飞凯材料,124.2,39.0
300287,飞利信,88.25,33.7
300240,飞力达,40.75,6.5
300602,飞荣达,93.25,31.7
002210,飞马国际,33.0,4.0
002665,首航节能,120.5,42.75
300147,香雪制药,46.0,6.0
002502,骅威文化,80.0,21.7
002348,高乐股份,72.25,11.0
002827,高争民爆,33.0,12.0
300465,高伟达,113.5,45.45
002414,高德红外,178.75,73.25
002848,高斯贝尔,56.0,7.0
300098,高新兴,94.0,36.2
300499,高澜股份,46.0,20.5
300200,高盟新材,38.5,4.0
002778,高科石化,71.75,38.0
002223,鱼跃医疗,90.5,17.5
300423,鲁亿通,72.5,16.0
002088,鲁阳节能,43.5,6.0
300441,鲍斯股份,97.75,13.0
300219,鸿利智汇,49.0,5.5
002229,鸿博股份,61.2,13.0
300176,鸿特精密,53.2,6.5
002541,鸿路钢构,52.0,10.625
002002,鸿达兴业,79.75,18.5
300375,鹏翎股份,44.5,10.0
300438,鹏辉能源,40.75,7.0
002788,鹭燕医药,77.25,17.2
300319,麦捷科技,85.5,30.5
002719,麦趣尔,110.5,22.5
002137,麦达数字,44.25,13.0
300341,麦迪电气,38.0,12.0
002817,黄山胶囊,43.0,14.0
002387,黑牛食品,147.25,30.5
002068,黑猫股份,62.25,19.0
002039,黔源电力,50.5,16.0
300378,鼎捷软件,43.5,9.0
300011,鼎汉技术,86.5,26.0
300054,鼎龙股份,197.25,62.5
002521,齐峰新材,55.0,10.75
002301,齐心集团,43.5,11.0
002408,齐翔腾达,98.375,28.1
002604,龙力生物,105.25,38.75
002726,龙大肉食,79.0,21.7
002442,龙星化工,57.5,8.0
002671,龙泉股份,30.0,13.0
002750,龙津药业,68.5,8.0
002682,龙洲股份,55.5,10.0
300105,龙源技术,54.5,24.5
002601,龙蟒佰利,98.5,25.2
